"state","place","zcta","stab","PlaceName","ZIPName","pop20","afact"
"State code","Place code","ZIP census tabulation area","State abbr.","Place name","ZIP Code name","Total population (2020 Census)","place-to-zcta allocation factor"
"48","99999","77875","TX","[not in a place]","Roans Prairie, TX (PO boxes)",63,0 
"48","99999","77876","TX","[not in a place]","Shiro, TX (PO boxes)",20,0 
"48","99999","77878","TX","[not in a place]","Snook, TX (PO boxes)",214,0 
"48","99999","77879","TX","[not in a place]","Somerville, TX",3304,0.0005 
"48","99999","77880","TX","[not in a place]","Washington, TX",1922,0.0003 
"48","99999","77882","TX","[not in a place]","Wheelock, TX (PO boxes)",45,0 
"48","99999","77901","TX","[not in a place]","Victoria, TX",58,0 
"48","99999","77904","TX","[not in a place]","Victoria, TX",4254,0.0006 
"48","99999","77905","TX","[not in a place]","Victoria, TX",13332,0.002 
"48","99999","77950","TX","[not in a place]","Austwell, TX (PO boxes)",41,0 
"48","99999","77951","TX","[not in a place]","Bloomington, TX (PO boxes)",176,0 
"48","99999","77954","TX","[not in a place]","Cuero, TX",3330,0.0005 
"48","99999","77957","TX","[not in a place]","Edna, TX",2743,0.0004 
"48","99999","77960","TX","[not in a place]","Fannin, TX (PO boxes)",78,0 
"48","99999","77961","TX","[not in a place]","Francitas, TX (PO boxes)",161,0 
"48","99999","77962","TX","[not in a place]","Ganado, TX",1450,0.0002 
"48","99999","77963","TX","[not in a place]","Goliad, TX",3564,0.0005 
"48","99999","77964","TX","[not in a place]","Hallettsville, TX",5502,0.0008 
"48","99999","77968","TX","[not in a place]","Inez, TX",757,0.0001 
"48","99999","77969","TX","[not in a place]","La Salle, TX (PO boxes)",200,0 
"48","99999","77970","TX","[not in a place]","La Ward, TX (PO boxes)",107,0 
"48","99999","77971","TX","[not in a place]","Lolita, TX",310,0 
"48","99999","77973","TX","[not in a place]","Mcfaddin, TX (PO boxes)",47,0 
"48","99999","77974","TX","[not in a place]","Meyersville, TX",455,0.0001 
"48","99999","77975","TX","[not in a place]","Moulton, TX",899,0.0001 
"48","99999","77976","TX","[not in a place]","Nursery, TX (PO boxes)",68,0 
"48","99999","77977","TX","[not in a place]","Placedo, TX (PO boxes)",42,0 
"48","99999","77978","TX","[not in a place]","Point Comfort, TX (PO boxes)",18,0 
"48","99999","77979","TX","[not in a place]","Port Lavaca, TX",4754,0.0007 
"48","99999","77982","TX","[not in a place]","Port O Connor, TX (PO boxes)",14,0 
"48","99999","77983","TX","[not in a place]","Seadrift, TX",737,0.0001 
"48","99999","77984","TX","[not in a place]","Shiner, TX",2363,0.0004 
"48","99999","77986","TX","[not in a place]","Sublime, TX",27,0 
"48","99999","77987","TX","[not in a place]","Sweet Home, TX (PO boxes)",161,0 
"48","99999","77988","TX","[not in a place]","Telferner, TX (PO boxes)",353,0.0001 
"48","99999","77990","TX","[not in a place]","Tivoli, TX",242,0 
"48","99999","77991","TX","[not in a place]","Vanderbilt, TX (PO boxes)",25,0 
"48","99999","77993","TX","[not in a place]","Weesatche, TX (PO boxes)",166,0 
"48","99999","77994","TX","[not in a place]","Westhoff, TX",309,0 
"48","99999","77995","TX","[not in a place]","Yoakum, TX",3913,0.0006 
"48","99999","78001","TX","[not in a place]","Artesia Wells, TX (PO boxes)",4,0 
"48","99999","78002","TX","[not in a place]","Atascosa, TX",8426,0.0013 
"48","99999","78003","TX","[not in a place]","Bandera, TX",7656,0.0011 
"48","99999","78004","TX","[not in a place]","Bergheim, TX",518,0.0001 
"48","99999","78005","TX","[not in a place]","Bigfoot, TX",363,0.0001 
"48","99999","78006","TX","[not in a place]","Boerne, TX",18689,0.0028 
"48","99999","78007","TX","[not in a place]","Calliham, TX",95,0 
"48","99999","78008","TX","[not in a place]","Campbellton, TX",224,0 
"48","99999","78009","TX","[not in a place]","Castroville, TX",5761,0.0009 
"48","99999","78010","TX","[not in a place]","Center Point, TX",2094,0.0003 
"48","99999","78011","TX","[not in a place]","Charlotte, TX",419,0.0001 
"48","99999","78012","TX","[not in a place]","Christine, TX",36,0 
"48","99999","78013","TX","[not in a place]","Comfort, TX",3657,0.0005 
"48","99999","78014","TX","[not in a place]","Cotulla, TX",1360,0.0002 
"48","99999","78015","TX","[not in a place]","Boerne, TX",10078,0.0015 
"48","99999","78016","TX","[not in a place]","Devine, TX",6197,0.0009 
"48","99999","78017","TX","[not in a place]","Dilley, TX",2282,0.0003 
"48","99999","78019","TX","[not in a place]","Encinal, TX (PO boxes)",943,0.0001 
"48","99999","78021","TX","[not in a place]","Fowlerton, TX",87,0 
"48","99999","78022","TX","[not in a place]","George West, TX",2172,0.0003 
"48","99999","78023","TX","[not in a place]","Helotes, TX",9916,0.0015 
"48","99999","78024","TX","[not in a place]","Hunt, TX",1083,0.0002 
"48","99999","78025","TX","[not in a place]","Ingram, TX",3367,0.0005 
"48","99999","78026","TX","[not in a place]","Jourdanton, TX",2096,0.0003 
"48","99999","78027","TX","[not in a place]","Kendalia, TX",478,0.0001 
"48","99999","78028","TX","[not in a place]","Kerrville, TX",16503,0.0025 
"48","99999","78029","TX","[not in a place]","Kerrville, TX (PO boxes)",7,0 
"48","99999","78039","TX","[not in a place]","La Coste, TX",718,0.0001 
"48","99999","78041","TX","[not in a place]","Laredo, TX",16,0 
"48","99999","78043","TX","[not in a place]","Laredo, TX",491,0.0001 
"48","99999","78044","TX","[not in a place]","Laredo, TX (PO boxes)",1,0 
"48","99999","78045","TX","[not in a place]","Laredo, TX",62,0 
"48","99999","78046","TX","[not in a place]","Laredo, TX",265,0 
"48","99999","78050","TX","[not in a place]","Leming, TX (PO boxes)",76,0 
"48","99999","78052","TX","[not in a place]","Lytle, TX",4529,0.0007 
"48","99999","78055","TX","[not in a place]","Medina, TX",1574,0.0002 
"48","99999","78056","TX","[not in a place]","Mico, TX",2111,0.0003 
"48","99999","78057","TX","[not in a place]","Moore, TX",599,0.0001 
"48","99999","78058","TX","[not in a place]","Mountain Home, TX",1304,0.0002 
"48","99999","78059","TX","[not in a place]","Natalia, TX",4522,0.0007 
"48","99999","78061","TX","[not in a place]","Pearsall, TX",2505,0.0004 
"48","99999","78062","TX","[not in a place]","Peggy, TX (PO boxes)",3,0 
"48","99999","78063","TX","[not in a place]","Pipe Creek, TX",4007,0.0006 
"48","99999","78064","TX","[not in a place]","Pleasanton, TX",4719,0.0007 
"48","99999","78065","TX","[not in a place]","Poteet, TX",9253,0.0014 
"48","99999","78066","TX","[not in a place]","Rio Medina, TX",650,0.0001 
"48","99999","78067","TX","[not in a place]","San Ygnacio, TX",103,0 
"48","99999","78069","TX","[not in a place]","Somerset, TX",4073,0.0006 
"48","99999","78070","TX","[not in a place]","Spring Branch, TX",13383,0.002 
"48","99999","78071","TX","[not in a place]","Three Rivers, TX",2650,0.0004 
"48","99999","78072","TX","[not in a place]","Tilden, TX",230,0 
"48","99999","78073","TX","[not in a place]","Von Ormy, TX",7393,0.0011 
"48","99999","78074","TX","[not in a place]","Waring, TX (PO boxes)",101,0 
"48","99999","78075","TX","[not in a place]","Whitsett, TX",103,0 
"48","99999","78076","TX","[not in a place]","Zapata, TX",657,0.0001 
"48","99999","78101","TX","[not in a place]","Adkins, TX",8901,0.0013 
"48","99999","78102","TX","[not in a place]","Beeville, TX",12776,0.0019 
"48","99999","78104","TX","[not in a place]","Beeville, TX (PO boxes)",27,0 
"48","99999","78107","TX","[not in a place]","Berclair, TX (PO boxes)",309,0 
"48","99999","78108","TX","[not in a place]","Cibolo, TX",774,0.0001 
"48","99999","78109","TX","[not in a place]","Converse, TX",22251,0.0033 
"48","99999","78111","TX","[not in a place]","Ecleto, TX",10,0 
"48","99999","78112","TX","[not in a place]","Elmendorf, TX",2357,0.0004 
"48","99999","78113","TX","[not in a place]","Falls City, TX",1739,0.0003 
"48","99999","78114","TX","[not in a place]","Floresville, TX",14975,0.0022 
"48","99999","78116","TX","[not in a place]","Gillett, TX",218,0 
"48","99999","78117","TX","[not in a place]","Hobson, TX",649,0.0001 
"48","99999","78118","TX","[not in a place]","Karnes City, TX",1788,0.0003 
"48","99999","78119","TX","[not in a place]","Kenedy, TX",3502,0.0005 
"48","99999","78121","TX","[not in a place]","La Vernia, TX",13969,0.0021 
"48","99999","78122","TX","[not in a place]","Leesville, TX",354,0.0001 
"48","99999","78123","TX","[not in a place]","Mc Queeney, TX",121,0 
"48","99999","78124","TX","[not in a place]","Marion, TX",4278,0.0006 
"48","99999","78125","TX","[not in a place]","Mineral, TX (PO boxes)",57,0 
"48","99999","78130","TX","[not in a place]","New Braunfels, TX",8014,0.0012 
"48","99999","78132","TX","[not in a place]","New Braunfels, TX",20739,0.0031 
"48","99999","78133","TX","[not in a place]","Canyon Lake, TX",893,0.0001 
"48","99999","78140","TX","[not in a place]","Nixon, TX",1266,0.0002 
"48","99999","78141","TX","[not in a place]","Nordheim, TX",390,0.0001 
"48","99999","78142","TX","[not in a place]","Normanna, TX (PO boxes)",41,0 
"48","99999","78143","TX","[not in a place]","Pandora, TX (PO boxes)",77,0 
"48","99999","78144","TX","[not in a place]","Panna Maria, TX (PO boxes)",36,0 
"48","99999","78145","TX","[not in a place]","Pawnee, TX (PO boxes)",4,0 
"48","99999","78146","TX","[not in a place]","Pettus, TX (PO boxes)",156,0 
"48","99999","78147","TX","[not in a place]","Poth, TX (PO boxes)",6,0 
"48","99999","78148","TX","[not in a place]","Universal City, TX",49,0 
"48","99999","78151","TX","[not in a place]","Runge, TX",407,0.0001 
"48","99999","78152","TX","[not in a place]","Saint Hedwig, TX",998,0.0001 
"48","99999","78154","TX","[not in a place]","Schertz, TX",235,0 
"48","99999","78155","TX","[not in a place]","Seguin, TX",20608,0.0031 
"48","99999","78159","TX","[not in a place]","Smiley, TX",318,0 
"48","99999","78160","TX","[not in a place]","Stockdale, TX",3115,0.0005 
"48","99999","78161","TX","[not in a place]","Sutherland Springs, TX",699,0.0001 
"48","99999","78162","TX","[not in a place]","Tuleta, TX (PO boxes)",70,0 
"48","99999","78163","TX","[not in a place]","Bulverde, TX",9347,0.0014 
"48","99999","78164","TX","[not in a place]","Yorktown, TX",1654,0.0002 
"48","99999","78214","TX","[not in a place]","San Antonio, TX",15,0 
"48","99999","78219","TX","[not in a place]","San Antonio, TX",344,0.0001 
"48","99999","78220","TX","[not in a place]","San Antonio, TX",180,0 
"48","99999","78221","TX","[not in a place]","San Antonio, TX",3542,0.0005 
"48","99999","78222","TX","[not in a place]","San Antonio, TX",611,0.0001 
"48","99999","78223","TX","[not in a place]","San Antonio, TX",6017,0.0009 
"48","99999","78227","TX","[not in a place]","San Antonio, TX",767,0.0001 
"48","99999","78232","TX","[not in a place]","San Antonio, TX",59,0 
"48","99999","78236","TX","[not in a place]","Jbsa Lackland, TX",114,0 
"48","99999","78239","TX","[not in a place]","San Antonio, TX",19802,0.003 
"48","99999","78240","TX","[not in a place]","San Antonio, TX",2,0 
"48","99999","78243","TX","[not in a place]","San Antonio, TX",235,0 
"48","99999","78244","TX","[not in a place]","San Antonio, TX",22705,0.0034 
"48","99999","78245","TX","[not in a place]","San Antonio, TX",59552,0.0089 
"48","99999","78251","TX","[not in a place]","San Antonio, TX",663,0.0001 
"48","99999","78252","TX","[not in a place]","San Antonio, TX",11349,0.0017 
"48","99999","78253","TX","[not in a place]","San Antonio, TX",63922,0.0096 
"48","99999","78254","TX","[not in a place]","San Antonio, TX",48978,0.0074 
"48","99999","78255","TX","[not in a place]","San Antonio, TX",4224,0.0006 
"48","99999","78257","TX","[not in a place]","San Antonio, TX",644,0.0001 
"48","99999","78259","TX","[not in a place]","San Antonio, TX",4404,0.0007 
"48","99999","78260","TX","[not in a place]","San Antonio, TX",1479,0.0002 
"48","99999","78261","TX","[not in a place]","San Antonio, TX",26971,0.004 
"48","99999","78263","TX","[not in a place]","San Antonio, TX",3830,0.0006 
"48","99999","78264","TX","[not in a place]","San Antonio, TX",14004,0.0021 
"48","99999","78266","TX","[not in a place]","San Antonio, TX",1900,0.0003 
"48","99999","78330","TX","[not in a place]","Agua Dulce, TX",95,0 
"48","99999","78332","TX","[not in a place]","Alice, TX",4586,0.0007 
"48","99999","78336","TX","[not in a place]","Aransas Pass, TX",3721,0.0006 
"48","99999","78338","TX","[not in a place]","Armstrong, TX (PO boxes)",50,0 
"48","99999","78340","TX","[not in a place]","Bayside, TX",66,0 
"48","99999","78341","TX","[not in a place]","Benavides, TX (PO boxes)",237,0 
"48","99999","78343","TX","[not in a place]","Bishop, TX",1231,0.0002 
"48","99999","78344","TX","[not in a place]","Bruni, TX",27,0 
"48","99999","78347","TX","[not in a place]","Chapman Ranch, TX (PO boxes)",19,0 
"48","99999","78349","TX","[not in a place]","Concepcion, TX",283,0 
"48","99999","78351","TX","[not in a place]","Driscoll, TX (PO boxes)",9,0 
"48","99999","78352","TX","[not in a place]","Edroy, TX (PO boxes)",39,0 
"48","99999","78353","TX","[not in a place]","Encino, TX",268,0 
"48","99999","78355","TX","[not in a place]","Falfurrias, TX",1969,0.0003 
"48","99999","78357","TX","[not in a place]","Freer, TX",397,0.0001 
"48","99999","78359","TX","[not in a place]","Gregory, TX (PO boxes)",180,0 
"48","99999","78360","TX","[not in a place]","Guerra, TX",19,0 
"48","99999","78361","TX","[not in a place]","Hebbronville, TX",344,0.0001 
"48","99999","78362","TX","[not in a place]","Ingleside, TX",267,0 
"48","99999","78363","TX","[not in a place]","Kingsville, TX",2914,0.0004 
"48","99999","78368","TX","[not in a place]","Mathis, TX",2420,0.0004 
"48","99999","78369","TX","[not in a place]","Mirando City, TX",21,0 
"48","99999","78370","TX","[not in a place]","Odem, TX",2284,0.0003 
"48","99999","78371","TX","[not in a place]","Oilton, TX (PO boxes)",11,0 
"48","99999","78372","TX","[not in a place]","Orange Grove, TX",3338,0.0005 
"48","99999","78374","TX","[not in a place]","Portland, TX",17,0 
"48","99999","78375","TX","[not in a place]","Premont, TX",654,0.0001 
"48","99999","78376","TX","[not in a place]","Realitos, TX",186,0 
"48","99999","78377","TX","[not in a place]","Refugio, TX",835,0.0001 
"48","99999","78379","TX","[not in a place]","Riviera, TX",1015,0.0002 
"48","99999","78380","TX","[not in a place]","Robstown, TX",9126,0.0014 
"48","99999","78382","TX","[not in a place]","Rockport, TX",7776,0.0012 
"48","99999","78383","TX","[not in a place]","Sandia, TX",3156,0.0005 
"48","99999","78384","TX","[not in a place]","San Diego, TX",1905,0.0003 
"48","99999","78385","TX","[not in a place]","Sarita, TX (PO boxes)",54,0 
"48","99999","78387","TX","[not in a place]","Sinton, TX",2068,0.0003 
"48","99999","78389","TX","[not in a place]","Skidmore, TX",642,0.0001 
"48","99999","78390","TX","[not in a place]","Taft, TX",987,0.0001 
"48","99999","78391","TX","[not in a place]","Tynan, TX",37,0 
"48","99999","78393","TX","[not in a place]","Woodsboro, TX",818,0.0001 
"48","99999","78402","TX","[not in a place]","Corpus Christi, TX",18,0 
"48","99999","78406","TX","[not in a place]","Corpus Christi, TX",37,0 
"48","99999","78408","TX","[not in a place]","Corpus Christi, TX",7,0 
"48","99999","78409","TX","[not in a place]","Corpus Christi, TX",4,0 
"48","99999","78410","TX","[not in a place]","Corpus Christi, TX",133,0 
"48","99999","78415","TX","[not in a place]","Corpus Christi, TX",1976,0.0003 
"48","99999","78417","TX","[not in a place]","Corpus Christi, TX",20,0 
"48","99999","78418","TX","[not in a place]","Corpus Christi, TX",6,0 
"48","99999","78504","TX","[not in a place]","Mcallen, TX",1213,0.0002 
"48","99999","78516","TX","[not in a place]","Alamo, TX",9529,0.0014 
"48","99999","78520","TX","[not in a place]","Brownsville, TX",2564,0.0004 
"48","99999","78521","TX","[not in a place]","Brownsville, TX",10100,0.0015 
"48","99999","78526","TX","[not in a place]","Brownsville, TX",3536,0.0005 
"48","99999","78536","TX","[not in a place]","Delmita, TX",76,0 
"48","99999","78537","TX","[not in a place]","Donna, TX",30224,0.0045 
"48","99999","78538","TX","[not in a place]","Edcouch, TX",7600,0.0011 
"48","99999","78540","TX","[not in a place]","Edinburg, TX (PO boxes)",11,0 
"48","99999","78541","TX","[not in a place]","Edinburg, TX",12835,0.0019 
"48","99999","78542","TX","[not in a place]","Edinburg, TX",34149,0.0051 
"48","99999","78543","TX","[not in a place]","Elsa, TX (PO boxes)",975,0.0001 
"48","99999","78545","TX","[not in a place]","Falcon Heights, TX (PO boxes)",236,0 
"48","99999","78547","TX","[not in a place]","Garciasville, TX (PO boxes)",211,0 
"48","99999","78548","TX","[not in a place]","Grulla, TX (PO boxes)",74,0 
"48","99999","78549","TX","[not in a place]","Hargill, TX (PO boxes)",51,0 
"48","99999","78550","TX","[not in a place]","Harlingen, TX",3487,0.0005 
"48","99999","78552","TX","[not in a place]","Harlingen, TX",8510,0.0013 
"48","99999","78557","TX","[not in a place]","Hidalgo, TX",14,0 
"48","99999","78558","TX","[not in a place]","La Blanca, TX (PO boxes)",138,0 
"48","99999","78559","TX","[not in a place]","La Feria, TX",3518,0.0005 
"48","99999","78560","TX","[not in a place]","La Joya, TX",72,0 
"48","99999","78561","TX","[not in a place]","Lasara, TX (PO boxes)",16,0 
"48","99999","78562","TX","[not in a place]","La Villa, TX (PO boxes)",238,0 
"48","99999","78563","TX","[not in a place]","Linn, TX",146,0 
"48","99999","78564","TX","[not in a place]","Lopeno, TX",26,0 
"48","99999","78565","TX","[not in a place]","Los Ebanos, TX (PO boxes)",19,0 
"48","99999","78566","TX","[not in a place]","Los Fresnos, TX",8011,0.0012 
"48","99999","78569","TX","[not in a place]","Lyford, TX",1391,0.0002 
"48","99999","78570","TX","[not in a place]","Mercedes, TX",7631,0.0011 
"48","99999","78572","TX","[not in a place]","Mission, TX",2342,0.0004 
"48","99999","78573","TX","[not in a place]","Mission, TX",9975,0.0015 
"48","99999","78574","TX","[not in a place]","Mission, TX",20501,0.0031 
"48","99999","78575","TX","[not in a place]","Olmito, TX",587,0.0001 
"48","99999","78576","TX","[not in a place]","Penitas, TX",980,0.0001 
"48","99999","78577","TX","[not in a place]","Pharr, TX",159,0 
"48","99999","78578","TX","[not in a place]","Port Isabel, TX",558,0.0001 
"48","99999","78579","TX","[not in a place]","Progreso, TX (PO boxes)",358,0.0001 
"48","99999","78580","TX","[not in a place]","Raymondville, TX",2527,0.0004 
"48","99999","78582","TX","[not in a place]","Rio Grande City, TX",10597,0.0016 
"48","99999","78583","TX","[not in a place]","Rio Hondo, TX",3048,0.0005 
"48","99999","78584","TX","[not in a place]","Roma, TX",2082,0.0003 
"48","99999","78585","TX","[not in a place]","Salineno, TX (PO boxes)",4,0 
"48","99999","78586","TX","[not in a place]","San Benito, TX",14820,0.0022 
"48","99999","78588","TX","[not in a place]","San Isidro, TX",104,0 
"48","99999","78589","TX","[not in a place]","San Juan, TX",523,0.0001 
"48","99999","78590","TX","[not in a place]","San Perlita, TX (PO boxes)",4,0 
"48","99999","78591","TX","[not in a place]","Santa Elena, TX",266,0 
"48","99999","78592","TX","[not in a place]","Santa Maria, TX (PO boxes)",94,0 
"48","99999","78593","TX","[not in a place]","Santa Rosa, TX",2717,0.0004 
"48","99999","78594","TX","[not in a place]","Sebastian, TX (PO boxes)",91,0 
"48","99999","78595","TX","[not in a place]","Sullivan City, TX",2424,0.0004 
"48","99999","78596","TX","[not in a place]","Weslaco, TX",2667,0.0004 
"48","99999","78597","TX","[not in a place]","South Padre Island, TX",413,0.0001 
"48","99999","78599","TX","[not in a place]","Weslaco, TX",9342,0.0014 
"48","99999","78602","TX","[not in a place]","Bastrop, TX",14241,0.0021 
"48","99999","78605","TX","[not in a place]","Bertram, TX",4630,0.0007 
"48","99999","78606","TX","[not in a place]","Blanco, TX",4193,0.0006 
"48","99999","78607","TX","[not in a place]","Bluffton, TX",173,0 
"48","99999","78608","TX","[not in a place]","Briggs, TX",418,0.0001 
"48","99999","78609","TX","[not in a place]","Buchanan Dam, TX",406,0.0001 
"48","99999","78610","TX","[not in a place]","Buda, TX",28165,0.0042 
"48","99999","78611","TX","[not in a place]","Burnet, TX",8323,0.0012 
"48","99999","78612","TX","[not in a place]","Cedar Creek, TX",8981,0.0013 
"48","99999","78613","TX","[not in a place]","Cedar Park, TX",11098,0.0017 
"48","99999","78614","TX","[not in a place]","Cost, TX",459,0.0001 
"48","99999","78615","TX","[not in a place]","Coupland, TX",1413,0.0002 
"48","99999","78616","TX","[not in a place]","Dale, TX",11226,0.0017 
"48","99999","78617","TX","[not in a place]","Del Valle, TX",13233,0.002 
"48","99999","78618","TX","[not in a place]","Doss, TX",256,0 
"48","99999","78619","TX","[not in a place]","Driftwood, TX",5616,0.0008 
"48","99999","78620","TX","[not in a place]","Dripping Springs, TX",16261,0.0024 
"48","99999","78621","TX","[not in a place]","Elgin, TX",17265,0.0026 
"48","99999","78622","TX","[not in a place]","Fentress, TX (PO boxes)",340,0.0001 
"48","99999","78623","TX","[not in a place]","Fischer, TX",752,0.0001 
"48","99999","78624","TX","[not in a place]","Fredericksburg, TX",12165,0.0018 
"48","99999","78626","TX","[not in a place]","Georgetown, TX",12081,0.0018 
"48","99999","78628","TX","[not in a place]","Georgetown, TX",16443,0.0025 
"48","99999","78629","TX","[not in a place]","Gonzales, TX",4881,0.0007 
"48","99999","78631","TX","[not in a place]","Harper, TX",1366,0.0002 
"48","99999","78632","TX","[not in a place]","Harwood, TX",870,0.0001 
"48","99999","78633","TX","[not in a place]","Georgetown, TX",9690,0.0015 
"48","99999","78634","TX","[not in a place]","Hutto, TX",10365,0.0016 
"48","99999","78635","TX","[not in a place]","Hye, TX",110,0 
"48","99999","78636","TX","[not in a place]","Johnson City, TX",2263,0.0003 
"48","99999","78638","TX","[not in a place]","Kingsbury, TX",2229,0.0003 
"48","99999","78639","TX","[not in a place]","Kingsland, TX",1337,0.0002 
"48","99999","78640","TX","[not in a place]","Kyle, TX",16577,0.0025 
"48","99999","78641","TX","[not in a place]","Leander, TX",21224,0.0032 
"48","99999","78642","TX","[not in a place]","Liberty Hill, TX",14025,0.0021 
"48","99999","78643","TX","[not in a place]","Llano, TX",2389,0.0004 
"48","99999","78644","TX","[not in a place]","Lockhart, TX",6429,0.001 
"48","99999","78645","TX","[not in a place]","Leander, TX",1690,0.0003 
"48","99999","78648","TX","[not in a place]","Luling, TX",2568,0.0004 
"48","99999","78650","TX","[not in a place]","Mc Dade, TX",1198,0.0002 
"48","99999","78652","TX","[not in a place]","Manchaca, TX",3190,0.0005 
"48","99999","78653","TX","[not in a place]","Manor, TX",16493,0.0025 
"48","99999","78654","TX","[not in a place]","Marble Falls, TX",5207,0.0008 
"48","99999","78655","TX","[not in a place]","Martindale, TX",1559,0.0002 
"48","99999","78656","TX","[not in a place]","Maxwell, TX",2577,0.0004 
"48","99999","78657","TX","[not in a place]","Horseshoe Bay, TX",871,0.0001 
"48","99999","78658","TX","[not in a place]","Ottine, TX (PO boxes)",69,0 
"48","99999","78659","TX","[not in a place]","Paige, TX",2832,0.0004 
"48","99999","78660","TX","[not in a place]","Pflugerville, TX",43934,0.0066 
"48","99999","78661","TX","[not in a place]","Prairie Lea, TX (PO boxes)",304,0 
"48","99999","78662","TX","[not in a place]","Red Rock, TX",2446,0.0004 
"48","99999","78663","TX","[not in a place]","Round Mountain, TX",718,0.0001 
"48","99999","78664","TX","[not in a place]","Round Rock, TX",6787,0.001 
"48","99999","78665","TX","[not in a place]","Round Rock, TX",23528,0.0035 
"48","99999","78666","TX","[not in a place]","San Marcos, TX",14965,0.0022 
"48","99999","78669","TX","[not in a place]","Spicewood, TX",10343,0.0016 
"48","99999","78670","TX","[not in a place]","Staples, TX (PO boxes)",31,0 
"48","99999","78671","TX","[not in a place]","Stonewall, TX",213,0 
"48","99999","78672","TX","[not in a place]","Tow, TX",38,0 
"48","99999","78675","TX","[not in a place]","Willow City, TX",178,0 
"48","99999","78676","TX","[not in a place]","Wimberley, TX",10105,0.0015 
"48","99999","78677","TX","[not in a place]","Wrightsboro, TX",55,0 
"48","99999","78681","TX","[not in a place]","Round Rock, TX",9883,0.0015 
"48","99999","78717","TX","[not in a place]","Austin, TX",1354,0.0002 
"48","99999","78719","TX","[not in a place]","Austin, TX",2001,0.0003 
"48","99999","78724","TX","[not in a place]","Austin, TX",7287,0.0011 
"48","99999","78725","TX","[not in a place]","Austin, TX",1720,0.0003 
"48","99999","78726","TX","[not in a place]","Austin, TX",511,0.0001 
"48","99999","78727","TX","[not in a place]","Austin, TX",147,0 
"48","99999","78728","TX","[not in a place]","Austin, TX",9802,0.0015 
"48","99999","78729","TX","[not in a place]","Austin, TX",15029,0.0023 
"48","99999","78730","TX","[not in a place]","Austin, TX",228,0 
"48","99999","78732","TX","[not in a place]","Austin, TX",345,0.0001 
"48","99999","78733","TX","[not in a place]","Austin, TX",8727,0.0013 
"48","99999","78734","TX","[not in a place]","Austin, TX",6520,0.001 
"48","99999","78735","TX","[not in a place]","Austin, TX",846,0.0001 
"48","99999","78736","TX","[not in a place]","Austin, TX",3245,0.0005 
"48","99999","78737","TX","[not in a place]","Austin, TX",14084,0.0021 
"48","99999","78738","TX","[not in a place]","Austin, TX",10856,0.0016 
"48","99999","78739","TX","[not in a place]","Austin, TX",12,0 
"48","99999","78742","TX","[not in a place]","Austin, TX",103,0 
"48","99999","78744","TX","[not in a place]","Austin, TX",2350,0.0004 
"48","99999","78745","TX","[not in a place]","Austin, TX",310,0 
"48","99999","78746","TX","[not in a place]","Austin, TX",5279,0.0008 
"48","99999","78747","TX","[not in a place]","Austin, TX",4173,0.0006 
"48","99999","78748","TX","[not in a place]","Austin, TX",1083,0.0002 
"48","99999","78749","TX","[not in a place]","Austin, TX",25,0 
"48","99999","78750","TX","[not in a place]","Austin, TX",13,0 
"48","99999","78753","TX","[not in a place]","Austin, TX",2456,0.0004 
"48","99999","78754","TX","[not in a place]","Austin, TX",5719,0.0009 
"48","99999","78759","TX","[not in a place]","Austin, TX",131,0 
"48","99999","78801","TX","[not in a place]","Uvalde, TX",3955,0.0006 
"48","99999","78827","TX","[not in a place]","Asherton, TX",141,0 
"48","99999","78828","TX","[not in a place]","Barksdale, TX",77,0 
"48","99999","78829","TX","[not in a place]","Batesville, TX",71,0 
"48","99999","78830","TX","[not in a place]","Big Wells, TX",26,0 
"48","99999","78832","TX","[not in a place]","Brackettville, TX",530,0.0001 
"48","99999","78833","TX","[not in a place]","Camp Wood, TX",290,0 
"48","99999","78834","TX","[not in a place]","Carrizo Springs, TX",1607,0.0002 
"48","99999","78836","TX","[not in a place]","Catarina, TX (PO boxes)",15,0 
"48","99999","78837","TX","[not in a place]","Comstock, TX",216,0 
"48","99999","78838","TX","[not in a place]","Concan, TX",264,0 
"48","99999","78839","TX","[not in a place]","Crystal City, TX",460,0.0001 
"48","99999","78840","TX","[not in a place]","Del Rio, TX",5362,0.0008 
"48","99999","78841","TX","[not in a place]","Del Rio, TX (PO boxes)",1,0 
"48","99999","78850","TX","[not in a place]","D Hanis, TX",502,0.0001 
"48","99999","78851","TX","[not in a place]","Dryden, TX",33,0 
"48","99999","78852","TX","[not in a place]","Eagle Pass, TX",2007,0.0003 
"48","99999","78860","TX","[not in a place]","El Indio, TX (PO boxes)",55,0 
"48","99999","78861","TX","[not in a place]","Hondo, TX",4797,0.0007 
"48","99999","78870","TX","[not in a place]","Knippa, TX",262,0 
"48","99999","78871","TX","[not in a place]","Langtry, TX (PO boxes)",23,0 
"48","99999","78872","TX","[not in a place]","La Pryor, TX (PO boxes)",197,0 
"48","99999","78873","TX","[not in a place]","Leakey, TX",1244,0.0002 
"48","99999","78877","TX","[not in a place]","Quemado, TX",720,0.0001 
"48","99999","78879","TX","[not in a place]","Rio Frio, TX",307,0 
"48","99999","78880","TX","[not in a place]","Rocksprings, TX",380,0.0001 
"48","99999","78881","TX","[not in a place]","Sabinal, TX",489,0.0001 
"48","99999","78883","TX","[not in a place]","Tarpley, TX",257,0 
